mass,ctau,acc_lxybin1_ptbin1_isobin1,nevt_lxybin1_ptbin1_isobin1,trigsf_unc_lxybin1_ptbin1_isobin1,acc_lxybin1_ptbin1_isobin2,nevt_lxybin1_ptbin1_isobin2,trigsf_unc_lxybin1_ptbin1_isobin2,acc_lxybin1_ptbin1_isobin3,nevt_lxybin1_ptbin1_isobin3,trigsf_unc_lxybin1_ptbin1_isobin3,acc_lxybin1_ptbin2_isobin1,nevt_lxybin1_ptbin2_isobin1,trigsf_unc_lxybin1_ptbin2_isobin1,acc_lxybin1_ptbin2_isobin2,nevt_lxybin1_ptbin2_isobin2,trigsf_unc_lxybin1_ptbin2_isobin2,acc_lxybin1_ptbin2_isobin3,nevt_lxybin1_ptbin2_isobin3,trigsf_unc_lxybin1_ptbin2_isobin3,acc_lxybin2_ptbin1_isobin1,nevt_lxybin2_ptbin1_isobin1,trigsf_unc_lxybin2_ptbin1_isobin1,acc_lxybin2_ptbin1_isobin2,nevt_lxybin2_ptbin1_isobin2,trigsf_unc_lxybin2_ptbin1_isobin2,acc_lxybin2_ptbin1_isobin3,nevt_lxybin2_ptbin1_isobin3,trigsf_unc_lxybin2_ptbin1_isobin3,acc_lxybin2_ptbin2_isobin1,nevt_lxybin2_ptbin2_isobin1,trigsf_unc_lxybin2_ptbin2_isobin1,acc_lxybin2_ptbin2_isobin2,nevt_lxybin2_ptbin2_isobin2,trigsf_unc_lxybin2_ptbin2_isobin2,acc_lxybin2_ptbin2_isobin3,nevt_lxybin2_ptbin2_isobin3,trigsf_unc_lxybin2_ptbin2_isobin3,acc_lxybin3_ptbin1_isobin1,nevt_lxybin3_ptbin1_isobin1,trigsf_unc_lxybin3_ptbin1_isobin1,acc_lxybin3_ptbin1_isobin2,nevt_lxybin3_ptbin1_isobin2,trigsf_unc_lxybin3_ptbin1_isobin2,acc_lxybin3_ptbin1_isobin3,nevt_lxybin3_ptbin1_isobin3,trigsf_unc_lxybin3_ptbin1_isobin3,acc_lxybin3_ptbin2_isobin1,nevt_lxybin3_ptbin2_isobin1,trigsf_unc_lxybin3_ptbin2_isobin1,acc_lxybin3_ptbin2_isobin2,nevt_lxybin3_ptbin2_isobin2,trigsf_unc_lxybin3_ptbin2_isobin2,acc_lxybin3_ptbin2_isobin3,nevt_lxybin3_ptbin2_isobin3,trigsf_unc_lxybin3_ptbin2_isobin3,acc_lxybin4_ptbin1_isobin1,nevt_lxybin4_ptbin1_isobin1,trigsf_unc_lxybin4_ptbin1_isobin1,acc_lxybin4_ptbin1_isobin2,nevt_lxybin4_ptbin1_isobin2,trigsf_unc_lxybin4_ptbin1_isobin2,acc_lxybin4_ptbin1_isobin3,nevt_lxybin4_ptbin1_isobin3,trigsf_unc_lxybin4_ptbin1_isobin3,acc_lxybin4_ptbin2_isobin1,nevt_lxybin4_ptbin2_isobin1,trigsf_unc_lxybin4_ptbin2_isobin1,acc_lxybin4_ptbin2_isobin2,nevt_lxybin4_ptbin2_isobin2,trigsf_unc_lxybin4_ptbin2_isobin2,acc_lxybin4_ptbin2_isobin3,nevt_lxybin4_ptbin2_isobin3,trigsf_unc_lxybin4_ptbin2_isobin3,acc_lxybin5_ptbin1_isobin1,nevt_lxybin5_ptbin1_isobin1,trigsf_unc_lxybin5_ptbin1_isobin1,acc_lxybin5_ptbin1_isobin2,nevt_lxybin5_ptbin1_isobin2,trigsf_unc_lxybin5_ptbin1_isobin2,acc_lxybin5_ptbin1_isobin3,nevt_lxybin5_ptbin1_isobin3,trigsf_unc_lxybin5_ptbin1_isobin3,acc_lxybin5_ptbin2_isobin1,nevt_lxybin5_ptbin2_isobin1,trigsf_unc_lxybin5_ptbin2_isobin1,acc_lxybin5_ptbin2_isobin2,nevt_lxybin5_ptbin2_isobin2,trigsf_unc_lxybin5_ptbin2_isobin2,acc_lxybin5_ptbin2_isobin3,nevt_lxybin5_ptbin2_isobin3,trigsf_unc_lxybin5_ptbin2_isobin3,acc_lxybin6_ptbin1_isobin1,nevt_lxybin6_ptbin1_isobin1,trigsf_unc_lxybin6_ptbin1_isobin1,acc_lxybin6_ptbin1_isobin2,nevt_lxybin6_ptbin1_isobin2,trigsf_unc_lxybin6_ptbin1_isobin2,acc_lxybin6_ptbin1_isobin3,nevt_lxybin6_ptbin1_isobin3,trigsf_unc_lxybin6_ptbin1_isobin3,acc_lxybin6_ptbin2_isobin1,nevt_lxybin6_ptbin2_isobin1,trigsf_unc_lxybin6_ptbin2_isobin1,acc_lxybin6_ptbin2_isobin2,nevt_lxybin6_ptbin2_isobin2,trigsf_unc_lxybin6_ptbin2_isobin2,acc_lxybin6_ptbin2_isobin3,nevt_lxybin6_ptbin2_isobin3,trigsf_unc_lxybin6_ptbin2_isobin3
0.6,80.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,2.183114503125091e-05,6,0.027,0.0,0,0.0,0.0,0,0.0,3.5201992145041744e-06,1,0.027,0.0,0,0.0,6.852006670016813e-06,2,0.043,2.1315517912137485e-05,6,0.127,7.105807574427893e-06,2,0.127,7.1085068767057645e-06,2,0.127,3.198957648814429e-05,9,0.127,1.0663879455213818e-05,3,0.127,7.110342822907579e-06,2,0.127,2.128862971333814e-05,6,0.248,0.0,0,0.248,0.0,0,0.248,7.104577843278303e-06,2,0.248,0.0,0,0.248,3.552160690363415e-06,1,0.248,4.60259995577411e-05,12,0.314,3.5485681792257166e-06,0,0.314,0.0,0,0.314,0.00012424014784035575,31,0.314,2.4852363785191043e-05,7,0.314,2.485185798404786e-05,6,0.314,3.526872600774105e-05,10,0.314,0.0,0,0.314,3.5288761974956796e-06,1,0.314,7.089054667107183e-05,20,0.314,3.539310423895426e-06,1,0.314,3.54666947433075e-06,1,0.314
0.6,85.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,2.0551627240766017e-05,6,0.027,0.0,0,0.0,0.0,0,0.0,3.3135104129514605e-06,1,0.027,0.0,0,0.0,6.44967256148897e-06,2,0.043,2.006923848249033e-05,6,0.127,6.690168283715757e-06,2,0.127,6.691962164631352e-06,2,0.127,3.0114690722263887e-05,9,0.127,1.0038686852651828e-05,3,0.127,6.693181379459387e-06,2,0.127,2.005136480668079e-05,6,0.248,0.0,0,0.248,0.0,0,0.248,6.689351063760071e-06,2,0.248,0.0,0,0.248,3.3445902139809676e-06,1,0.248,4.337852985416112e-05,12,0.314,3.3422019912794197e-06,0,0.314,0.0,0,0.314,0.00011700383712549924,31,0.314,2.3403649575678307e-05,7,0.314,2.3403312374916186e-05,6,0.314,3.327764201263642e-05,10,0.314,0.0,0,0.314,3.3290996723302875e-06,1,0.314,6.67902976908438e-05,20,0.314,3.336044854626991e-06,1,0.314,3.340939693456627e-06,1,0.314
0.6,90.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.9413789405105745e-05,6,0.027,0.0,0,0.0,0.0,0,0.0,3.129746513916533e-06,1,0.027,0.0,0,0.0,6.0919663292792325e-06,2,0.043,1.8960642127004494e-05,6,0.127,6.320464964028711e-06,2,0.127,6.321532201048465e-06,2,0.127,2.8447406981730594e-05,9,0.127,9.482740495932282e-06,3,0.127,6.322257827235768e-06,2,0.127,1.8950008090495203e-05,6,0.248,0.0,0,0.248,0.0,0,0.248,6.3199791778201005e-06,2,0.248,0.0,0,0.248,3.1599388731012606e-06,1,0.248,4.1019006194136954e-05,12,0.314,3.158518151982783e-06,0,0.314,0.0,0,0.314,0.00011056405329863386,31,0.314,2.2114525973543266e-05,7,0.314,2.2114324128016645e-05,6,0.314,3.149919532548672e-05,10,0.314,0.0,0,0.314,3.150716059097427e-06,1,0.314,6.313837205024882e-05,20,0.314,3.1548530443027363e-06,1,0.314,3.157766743845861e-06,1,0.314
0.6,95.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.8395332851739107e-05,6,0.027,0.0,0,0.0,0.0,0,0.0,2.9652946520909424e-06,1,0.027,0.0,0,0.0,5.771852723885318e-06,2,0.043,1.7968107627798853e-05,6,0.127,5.98948206183523e-06,2,0.127,5.989960724084077e-06,2,0.127,2.6955053769362113e-05,9,0.127,8.985140048145215e-06,3,0.127,5.990286730052286e-06,2,0.127,1.7963333896285187e-05,6,0.248,0.0,0,0.248,0.0,0,0.248,5.989263932972006e-06,2,0.248,0.0,0,0.248,2.994609068043907e-06,1,0.248,3.8902883135742034e-05,12,0.314,2.9939713040270167e-06,0,0.314,0.0,0,0.314,0.00010479614436494981,31,0.314,2.0959998396338853e-05,7,0.314,2.0959907820279007e-05,6,0.314,2.9901074717931966e-05,10,0.314,0.0,0,0.314,2.9904659765873723e-06,1,0.314,5.986505942835133e-05,20,0.314,2.992325330085552e-06,1,0.314,2.9936341032648945e-06,1,0.314
0.6,100.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.7478408329861464e-05,6,0.027,0.0,0,0.0,0.0,0,0.0,2.8172621605746734e-06,1,0.027,0.0,0,0.0,5.4837011032049125e-06,2,0.043,1.7074315960216845e-05,6,0.127,5.691438653405614e-06,2,0.127,5.691438653405614e-06,2,0.127,2.5611473940325264e-05,9,0.127,8.537157980108423e-06,3,0.127,5.691438653405614e-06,2,0.127,1.7074315960216845e-05,6,0.248,0.0,0,0.248,0.0,0,0.248,5.691438653405614e-06,2,0.248,0.0,0,0.248,2.845719326702807e-06,1,0.248,3.69943512471365e-05,12,0.314,2.845719326702807e-06,0,0.314,0.0,0,0.314,9.960017643459825e-05,31,0.314,1.9920035286919653e-05,7,0.314,1.9920035286919653e-05,6,0.314,2.8457193267028072e-05,10,0.314,0.0,0,0.314,2.845719326702807e-06,1,0.314,5.6914386534056144e-05,20,0.314,2.845719326702807e-06,1,0.314,2.845719326702807e-06,1,0.314
0.6,200.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,5.6832628022898226e-05,4,0.127,0.0,0,0.127,0.0,0,0.127,0.0,0,0.127,0.0,0,0.127,0.0,0,0.127,1.420459924451759e-05,1,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.314,1.4120624801729707e-05,1,0.314,0.0,0,0.314,1.4200780927324205e-05,1,0.314,0.0,0,0.314,1.4217446998632695e-05,1,0.314,4.2279163675920764e-05,3,0.314,1.4104835176894433e-05,1,0.314,0.0,0,0.314,2.8334643467878807e-05,2,0.314,0.0,0,0.314,0.0,0,0.314
0.6,500.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,2.278130400371291e-05,4,0.127,0.0,0,0.127,0.0,0,0.127,0.0,0,0.127,0.0,0,0.127,0.0,0,0.127,5.694969817158008e-06,1,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.314,5.686534189707286e-06,1,0.314,0.0,0,0.314,5.694587306022799e-06,1,0.314,0.0,0,0.314,5.696257310233001e-06,1,0.314,1.7051269193759677e-05,3,0.314,5.684944016861892e-06,1,0.314,0.0,0,0.314,1.1382459944995382e-05,2,0.314,0.0,0,0.314,0.0,0,0.314
0.6,800.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.4245865265964772e-05,4,0.127,0.0,0,0.127,0.0,0,0.127,0.0,0,0.127,0.0,0,0.127,0.0,0,0.127,3.561410689316779e-06,1,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.314,3.560091263695862e-06,1,0.314,0.0,0,0.314,3.5613509007201564e-06,1,0.314,0.0,0,0.314,3.561612136122444e-06,1,0.314,1.0678969312615825e-05,3,0.314,3.559842257779247e-06,1,0.314,0.0,0,0.314,7.1216517642121325e-06,2,0.314,0.0,0,0.314,0.0,0,0.314
0.6,1000.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.1398706816711644e-05,4,0.127,0.0,0,0.127,0.0,0,0.127,0.0,0,0.127,0.0,0,0.127,0.0,0,0.127,2.849676704177911e-06,1,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.248,0.0,0,0.314,2.849676704177911e-06,1,0.314,0.0,0,0.314,2.849676704177911e-06,1,0.314,0.0,0,0.314,2.849676704177911e-06,1,0.314,8.549030112533734e-06,3,0.314,2.849676704177911e-06,1,0.314,0.0,0,0.314,5.699353408355822e-06,2,0.314,0.0,0,0.314,0.0,0,0.314
0.75,0.1,0.000140775137896495,10,0.04,5.8552624845702026e-05,4,0.04,2.7186918421081086e-05,2,0.04,0.0002671958663956505,14,0.04,1.8102874930988872e-05,1,0.034,0.0,0,0.0,0.002184815105278165,492,0.027,0.0003748268114758676,80,0.027,0.00018781547852269643,58,0.027,0.0088638926607311,998,0.043,0.0012179261867401093,146,0.027,0.001028013574755326,104,0.043,0.00018715864366106833,740,0.127,2.4615000162727786e-05,110,0.127,2.459685012738845e-05,82,0.127,0.005870719997215785,2903,0.127,0.000911409742201376,419,0.127,0.0008431665789132746,311,0.127,9.753888434238785e-07,176,0.248,1.9908745662129057e-07,26,0.248,1.667143907313284e-07,19,0.248,0.0005297078304121336,1134,0.248,6.708381310815034e-05,133,0.248,7.319545550636599e-05,102,0.248,1.2605653058421391e-07,251,0.314,1.4830977714308602e-08,29,0.314,1.6016398868410997e-08,24,0.314,0.00039155621514377773,4143,0.314,4.5858417008613106e-05,329,0.314,6.0429022455175686e-05,314,0.314,1.141391421530731e-13,53,0.314,2.4057238383939783e-15,7,0.314,4.2601817525695443e-16,2,0.314,1.7583846815137689e-06,1556,0.314,1.1870340217551578e-07,106,0.314,2.051638322882029e-08,48,0.314
0.75,0.2,0.0001023220711727082,10,0.04,4.1868159973792595e-05,4,0.04,2.0464665139129578e-05,2,0.04,0.000164641014169064,14,0.04,1.1857929168255854e-05,1,0.034,0.0,0,0.0,0.00285496206096269,492,0.027,0.00048570599570250245,80,0.027,0.00028609981952790984,58,0.027,0.008215185009602102,998,0.043,0.00118454016233441,146,0.027,0.0008858123349336535,104,0.043,0.001044618396458785,740,0.127,0.00014297482328165618,110,0.127,0.0001290418780089577,82,0.127,0.011635298818379533,2903,0.127,0.0017486044921495771,419,0.127,0.0014071624476635106,311,0.127,4.5196962052696126e-05,176,0.248,7.99811448667828e-06,26,0.248,6.119311393189974e-06,19,0.248,0.002283735179070878,1134,0.248,0.0002770420360601671,133,0.248,0.00024207451995221223,102,0.248,2.0336733345498476e-05,251,0.314,2.362977931708344e-06,29,0.314,2.0545946886993155e-06,24,0.314,0.0037925361801087504,4143,0.314,0.00036649486747983827,329,0.314,0.0004131513992435909,314,0.314,1.338770702831412e-08,53,0.314,1.0318046687868638e-09,7,0.314,3.096526054013366e-10,2,0.314,0.0001500472250341704,1556,0.314,9.6253510371119e-06,106,0.314,3.1825289853761597e-06,48,0.314
0.75,0.4,6.222387289277812e-05,10,0.04,2.5085152767423628e-05,4,0.04,1.2572398020851767e-05,2,0.04,9.143585340651009e-05,14,0.04,6.786165882263802e-06,1,0.034,0.0,0,0.0,0.0024924486817759976,492,0.027,0.00042022275700461317,80,0.027,0.00027544405725985713,58,0.027,0.005728376205535125,998,0.043,0.0008465540036849465,146,0.027,0.0005986051769619975,104,0.043,0.0020874767547945615,740,0.127,0.0002980717932464885,110,0.127,0.00024311313718811684,82,0.127,0.012602993517750512,2903,0.127,0.001848705694057149,419,0.127,0.0014080787971996768,311,0.127,0.00026082319124027105,176,0.248,4.129387980535543e-05,26,0.248,3.0846137291502435e-05,19,0.248,0.0037661203973710713,1134,0.248,0.00044745842449900395,133,0.248,0.00035726106517023715,102,0.248,0.0002620347993955873,251,0.314,3.081724467692874e-05,29,0.314,2.3649635246185993e-05,24,0.314,0.010712615280169514,4143,0.314,0.0009622172783835578,329,0.314,0.0009397078945198946,314,0.314,5.076425546515709e-06,53,0.314,6.105448389294175e-07,7,0.314,1.9447785274228588e-07,2,0.314,0.0014481775468647318,1556,0.314,9.691522945953243e-05,106,0.314,3.9106119195082354e-05,48,0.314
0.75,0.6,4.434152206107539e-05,10,0.04,1.7768258334847336e-05,4,0.04,8.979067556303098e-06,2,0.04,6.313405719405808e-05,14,0.04,4.732403258974135e-06,1,0.034,0.0,0,0.0,0.0020311312711049252,492,0.027,0.0003408739744784592,80,0.027,0.00023276783475976407,58,0.027,0.004282943310513783,998,0.043,0.0006381481300596463,146,0.027,0.0004434273897555472,104,0.043,0.0023041869059211477,740,0.127,0.0003359454580740959,110,0.127,0.00026154883610202877,82,0.127,0.011038150634523625,2903,0.127,0.00160481646425681,419,0.127,0.001204044690628219,311,0.127,0.000411240939095658,176,0.248,6.260002658689241e-05,26,0.248,4.6300036068231274e-05,19,0.248,0.0038215137490315233,1134,0.248,0.00045081860684429434,133,0.248,0.0003514663285845642,102,0.248,0.000589205430102402,251,0.314,6.972270037945289e-05,29,0.314,5.247941296937403e-05,24,0.314,0.013512374144101157,4143,0.314,0.001189704923344658,329,0.314,0.0010985053540244073,314,0.314,3.549215985188137e-05,53,0.314,4.6191526555822924e-06,7,0.314,1.408293638507448e-06,2,0.314,0.0028939132471490587,1556,0.314,0.000196380466835815,106,0.314,8.441953038371672e-05,48,0.314
0.75,0.8,3.439232708257382e-05,10,0.04,1.3736959140950006e-05,4,0.04,6.97046129222889e-06,2,0.04,4.818932804537898e-05,14,0.04,3.6300890757951344e-06,1,0.034,0.0,0,0.0,0.0016896808065780921,492,0.027,0.0002827866823459231,80,0.027,0.00019737408831424375,58,0.027,0.00340426611700273,998,0.043,0.0005093019431219429,146,0.027,0.00035091555557575753,104,0.043,0.0022472127074754655,740,0.127,0.000331539793715126,110,0.127,0.0002513874560621701,82,0.127,0.00951835946726863,2903,0.127,0.00137758922325319,419,0.127,0.0010264985637071064,311,0.127,0.0004798038970028097,176,0.248,7.166413555091298e-05,26,0.248,5.263867658804188e-05,19,0.248,0.0035524490981607517,1134,0.248,0.0004175618495237649,133,0.248,0.0003221230925021368,102,0.248,0.0008450411936676144,251,0.314,0.00010009756086405343,29,0.314,7.561605179372163e-05,24,0.314,0.014152128547668707,4143,0.314,0.0012349039097929177,329,0.314,0.0011079224170273815,314,0.314,8.976099406420367e-05,53,0.314,1.1866682069422776e-05,7,0.314,3.4855172191788e-06,2,0.314,0.0038757505311144396,1556,0.314,0.0002639334978698027,106,0.314,0.0001172004945637092,48,0.314
0.75,1.0,2.807652664020114e-05,10,0.04,1.1191782081983517e-05,4,0.04,5.692962646408137e-06,2,0.04,3.8959964103118124e-05,14,0.04,2.9435529286204474e-06,1,0.034,0.0,0,0.0,0.001440039680482765,492,0.027,0.00024056335964445807,80,0.027,0.0001702150161501773,58,0.027,0.0028206461745222482,998,0.043,0.00042302080875624646,146,0.027,0.00029001846508890805,104,0.043,0.002112734363624424,740,0.127,0.00031405510810633333,110,0.127,0.00023411380786108487,82,0.127,0.00828819980756987,2903,0.127,0.001196264457241397,419,0.127,0.0008879194420097243,311,0.127,0.0005024881729701334,176,0.248,7.423120737058788e-05,26,0.248,5.4245882309275764e-05,19,0.248,0.003237622659932564,1134,0.248,0.0003797211761649303,133,0.248,0.00029121473660769095,102,0.248,0.0010135414852522576,251,0.314,0.00011991195036787273,29,0.314,9.13614859945697e-05,24,0.314,0.013909786242673238,4143,0.314,0.0012076846429907183,329,0.314,0.0010649323211242032,314,0.314,0.00015131746117850607,53,0.314,1.9985325061312122e-05,7,0.314,5.710092874660606e-06,2,0.314,0.004442452256485952,1556,0.314,0.00030263492235701214,106,0.314,0.00013704222899185457,48,0.314
0.75,2.0,5.321630521007198e-05,4,0.04,0.0,0,0.0,0.0,0,0.0,1.3481308460215175e-05,1,0.04,0.0,0,0.0,0.0,0,0.0,0.0007724386339015677,58,0.027,8.020654357517201e-05,6,0.027,0.00010503478479821705,8,0.027,0.0013925415738059719,104,0.027,0.00028447770090137594,21,0.027,0.00014758515403237742,11,0.085,0.0012149547775341962,112,0.127,0.00020715219285547315,19,0.127,7.946010088658864e-05,7,0.127,0.004756643766305259,382,0.127,0.0006935247110402572,56,0.127,0.0005131675297472914,41,0.127,0.000393120310746996,43,0.248,5.477661188030884e-05,6,0.248,2.9433594684464962e-05,3,0.248,0.002257594467868618,196,0.248,0.00022748691894668044,20,0.248,0.0002723022725103557,23,0.248,0.0013604955386234653,171,0.314,9.511865961449732e-05,13,0.314,2.2315347995004658e-05,3,0.314,0.010477368100664824,904,0.314,0.0009916291819080153,83,0.314,0.000720097928759805,60,0.314,0.00034739037512766314,94,0.314,1.2981394550903825e-05,3,0.314,1.135367611739687e-05,3,0.314,0.005037257382773435,668,0.314,0.00031779500630184,40,0.314,0.00017906987071981763,25,0.314
0.75,4.0,2.7158474731924524e-05,4,0.04,0.0,0,0.0,0.0,0,0.0,6.823417820516411e-06,1,0.04,0.0,0,0.0,0.0,0,0.0,0.00041134755832068586,58,0.027,4.2392259641261436e-05,6,0.027,5.6015306178634236e-05,8,0.027,0.0007221125141901881,104,0.027,0.000147779988071069,21,0.027,7.614457386552312e-05,11,0.085,0.0007204791377782669,112,0.127,0.00012245616729597358,19,0.127,4.580642145397583e-05,7,0.127,0.002589822041142773,382,0.127,0.00037887190920224536,56,0.127,0.00027849687600608547,41,0.127,0.0002591340411247304,43,0.248,3.618669142990394e-05,6,0.248,1.859702355492282e-05,3,0.248,0.001290347439967322,196,0.248,0.00013103628803192238,20,0.248,0.0001529826796084961,23,0.248,0.0010781458767831586,171,0.314,7.821229303629025e-05,13,0.314,1.6715502722275485e-05,3,0.314,0.006530524107481101,904,0.314,0.0006178411797104473,83,0.314,0.00044479864033108746,60,0.314,0.0003982800429669647,94,0.314,1.360586941317946e-05,3,0.314,1.300729348421917e-05,3,0.314,0.003739062810042514,668,0.314,0.00022864228127009558,40,0.314,0.00013719305311630674,25,0.314
0.75,6.0,1.8229664399045923e-05,4,0.04,0.0,0,0.0,0.0,0,0.0,4.5674874817243924e-06,1,0.04,0.0,0,0.0,0.0,0,0.0,0.0002801001263376807,58,0.027,2.8792814334348185e-05,6,0.027,3.816260799493945e-05,8,0.027,0.0004873117837839039,104,0.027,9.978631482427445e-05,21,0.027,5.12994951875856e-05,11,0.085,0.0005088018405459763,112,0.127,8.638747623241735e-05,19,0.127,3.2043061884899004e-05,7,0.127,0.0017765641078025128,382,0.127,0.0002601970042088624,56,0.127,0.00019083976221466467,41,0.127,0.00018972277537489637,43,0.248,2.6487924988282637e-05,6,0.248,1.3407472931028878e-05,3,0.248,0.0008996942399276509,196,0.248,9.160824069524005e-05,20,0.248,0.00010605933598125213,23,0.248,0.0008416176638704158,171,0.314,6.198216072743942e-05,13,0.314,1.2781123761298513e-05,3,0.314,0.0046911660524659,904,0.314,0.0004436996617502146,83,0.314,0.0003187094477929473,60,0.314,0.0003538485072045079,94,0.314,1.165953028426858e-05,3,0.314,1.1437396772008107e-05,3,0.314,0.0028514809806611243,668,0.314,0.0001723845672699997,40,0.314,0.00010577677843158919,25,0.314
0.75,8.0,1.3718999030664901e-05,4,0.04,0.0,0,0.0,0.0,0,0.0,3.4325900635108918e-06,1,0.04,0.0,0,0.0,0.0,0,0.0,0.00021231746631380585,58,0.027,2.1797149462597174e-05,6,0.027,2.8935240939557547e-05,8,0.027,0.0003677207651598595,104,0.027,7.531963659659169e-05,21,0.027,3.8677772647439284e-05,11,0.085,0.00039280864374245964,112,0.127,6.665829201363793e-05,19,0.127,2.4620766925671544e-05,7,0.127,0.0013516253413256346,382,0.127,0.0001980748554839698,56,0.127,0.00014511569014514662,41,0.127,0.00014916290874540832,43,0.248,2.0818721830978466e-05,6,0.248,1.0457500870485697e-05,3,0.248,0.0006901091541328892,196,0.248,7.036233638873375e-05,20,0.248,8.112086219992896e-05,23,0.248,0.0006836203201035171,171,0.314,5.075771176151861e-05,13,0.314,1.0270704877764386e-05,3,0.314,0.0036530315008965453,904,0.314,0.0003454532468908255,83,0.314,0.0002478892487585583,60,0.314,0.0003070901509629802,94,0.314,9.922333167735395e-06,3,0.314,9.852407919708965e-06,3,0.314,0.0022885774317356923,668,0.314,0.00013753762549927612,40,0.314,8.536578807358949e-05,25,0.314
0.75,10.0,1.0997701669048697e-05,4,0.04,0.0,0,0.0,0.0,0,0.0,2.749425417262174e-06,1,0.04,0.0,0,0.0,0.0,0,0.0,0.00017094117422855783,58,0.027,1.7535795575095197e-05,6,0.027,2.3300167229464492e-05,8,0.027,0.00029525630702227184,104,0.027,6.048735952011784e-05,21,0.027,3.104024170906875e-05,11,0.085,0.0003197670268804157,112,0.127,5.424619206007052e-05,19,0.127,1.998543918002598e-05,7,0.127,0.0010906339666814178,382,0.127,0.00015988351344020784,56,0.127,0.00011705757234015217,41,0.127,0.0001227676978201596,43,0.248,1.7130376440022268e-05,6,0.248,8.565188220011134e-06,3,0.248,0.0005595922970407274,196,0.248,5.710125480007423e-05,20,0.248,6.566644302008537e-05,23,0.248,0.000573867610740746,171,0.314,4.282594110005568e-05,13,0.314,8.565188220011134e-06,3,0.314,0.002989250688783886,904,0.314,0.00028265121126036746,83,0.314,0.00020270945454026353,60,0.314,0.0002683758975603489,94,0.314,8.565188220011134e-06,3,0.314,8.565188220011134e-06,3,0.314,0.0019071819103224793,668,0.314,0.00011420250960014846,40,0.314,7.137656850009279e-05,25,0.314
0.75,15.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0001514610444941896,8,0.027,1.8506613494809704e-05,1,0.027,4.097168999748672e-05,2,0.027,0.000335363504928878,18,0.043,1.8751265208235016e-05,1,0.043,7.359065871258489e-05,4,0.043,0.0002933365276603514,16,0.127,9.150659270815828e-05,5,0.127,1.810002145287539e-05,1,0.127,0.0006158954838391017,33,0.127,7.496593578165029e-05,4,0.127,7.434318596565859e-05,4,0.127,5.339422664238763e-05,3,0.248,0.0,0,0.248,0.0,0,0.248,0.0002949523886028597,16,0.248,7.366799395958606e-05,4,0.248,3.6931032933750395e-05,2,0.248,0.0003254286539192568,15,0.314,1.7689324813368486e-05,1,0.314,3.508398172418418e-05,1,0.314,0.0023282135707843998,120,0.314,0.0001278935520442644,5,0.314,0.000163820396202925,8,0.314,0.00015600644997962267,10,0.314,3.005898089989059e-05,2,0.314,0.0,0,0.314,0.0012142361252734627,70,0.314,8.557698350480958e-05,5,0.314,6.938346253738759e-05,4,0.314
